1937,105,4,0
2467,105,4,0
2729,105,4,0
2738,105,4,0
3035,105,4,0
110,106,3,0
482,106,4,0
983,106,5,0
1422,106,5,0
2101,106,3,0
2181,106,5,0
2952,106,5,0
138,107,3,0
470,107,4,0
480,107,4,0
752,107,4,0
1068,107,5,0
1101,107,4,0
1122,107,4,0
1606,107,4,0
1615,107,5,0
1898,107,5,0
2675,107,4,0
2850,107,4,0
3000,107,4,0
1493,108,4,0
172,109,3,0
515,109,4,0
1208,109,5,0
1615,109,4,0
1637,109,2,0
1686,109,5,0
1872,109,3,0
1886,109,4,0
2014,109,5,0
2608,109,3,0
2609,109,5,0
2657,109,4,0
3005,110,3,0
2608,111,3,0
129,112,3,0
338,112,5,0
739,112,5,0
761,112,3,0
781,112,4,0
1667,112,4,0
2536,112,4,0
2723,112,5,0
883,113,3,0
1686,113,5,0
2738,113,4,0
781,114,5,0
1537,114,2,0
1607,114,4,0
2433,114,3,0
2860,114,5,0
481,115,4,0
1415,116,3,0
969,117,4,0
1746,117,4,0
1927,117,2,0
246,118,4,0
998,118,4,0
277,119,4,0
1979,119,5,0
1872,120,4,0
454,121,4,0
841,121,4,0
861,121,5,0
454,122,4,0
2211,122,4,0
2303,122,4,0
2610,122,5,0
1494,123,4,0
2303,123,5,0
2610,123,5,0
454,124,4,0
1494,124,4,0
2211,124,4,0
2303,124,5,0
2610,124,5,0
454,125,4,0
861,125,4,0
2211,125,4,0
2303,125,4,0
266,126,5,0
436,126,4,0
454,126,4,0
861,126,5,0
1226,126,3,0
2131,126,5,0
2680,126,4,0
3971,126,5,1
841,127,4,0
861,127,4,0
673,128,3,0
2327,128,4,0
3301,128,5,1
507,129,5,0
614,129,5,0
147,130,5,0
1631,131,5,0
1631,132,5,0
2484,132,3,0
178,133,4,0
516,134,3,0
1660,134,5,0
1898,134,4,0
1972,134,4,0
280,135,4,0
675,135,4,0
718,135,5,0
1051,135,5,0
1101,135,3,0
1122,135,5,0
1209,135,3,0
1537,135,1,0
1660,135,5,0
1864,135,5,0
1885,135,4,0
1898,135,4,0
1972,135,4,0
1980,135,3,0
2077,135,2,0
2139,135,5,0
2226,135,4,0
2388,135,4,0
2467,135,3,0
2567,135,4,0
2850,135,4,0
2948,135,4,0
3009,135,4,0
56,136,4,0
1010,136,4,0
1686,136,5,0
1927,136,3,0
2962,136,3,0
1217,137,4,0
1863,137,5,0
1879,137,5,0
2047,137,5,0
2219,137,5,0
2318,137,3,0
718,138,5,0
1661,138,5,0
1678,138,5,0
1686,138,5,0
1749,138,3,0
1927,138,3,0
2673,138,4,0
2860,138,1,0
1146,139,3,0
1310,139,5,0
2049,140,4,0
2135,140,3,0
2936,140,4,0
1563,141,5,0
3796,141,5,1
3940,141,5,1
64,142,5,0
673,142,3,0
904,142,5,0
917,142,5,0
1053,142,5,0
1438,142,4,0
1582,142,5,0
1906,142,4,0
2129,142,3,0
2480,142,5,0
2712,142,5,0
3111,142,5,0
107,143,5,0
490,143,5,0
940,143,5,0
2608,144,3,0
219,145,5,0
2745,146,5,0
454,147,4,0
841,147,5,0
861,147,4,0
841,148,4,0
1494,148,4,0
2211,148,4,0
2303,148,5,0
2610,148,5,0
121,149,5,0
167,149,5,0
266,149,5,0
436,149,4,0
454,149,4,0
861,149,4,0
1408,149,3,0
2131,149,3,0
3971,149,5,1
454,150,4,0
841,150,4,0
956,151,3,0
2048,152,4,0
1806,153,3,0
456,154,4,0
456,154,4,0
1359,154,5,0
1359,154,5,0
1684,155,4,0
1704,156,5,0
2243,157,5,0
1212,158,5,0
2719,159,4,0
1413,160,3,0
969,161,4,0
1661,162,4,0
2157,162,5,0
2431,162,4,0
2546,162,3,0
71,163,4,0
704,163,3,0
687,164,4,0
921,165,4,0
1361,166,5,0
186,167,4,0
617,167,5,0
709,167,4,0
713,167,5,0
777,167,5,0
1676,167,5,0
2728,168,4,0
2077,169,5,0
193,170,3,0
115,171,5,0
1134,171,3,0
1686,171,3,0
2313,171,4,0
64,172,4,0
1240,172,3,0
2467,172,5,0
436,173,4,0
1808,174,4,0
37,175,4,0
1083,175,3,0
1568,176,2,0
1866,177,5,0
297,178,4,0
709,179,3,0
1007,179,5,0
2137,179,5,0
2926,179,3,0
565,180,5,0
1140,181,3,0
2912,181,5,0
358,182,5,0
1370,183,3,0
3082,183,5,0
3082,183,4,0
3082,183,4,0
1603,184,5,0
2383,184,4,0
2383,184,5,0
2164,185,2,0
689,186,4,0
969,186,5,0
1759,186,4,0
1788,186,3,0
2251,186,4,0
3007,186,4,0
32,187,4,0
239,188,5,0
1846,189,4,0
1941,190,4,0
2264,191,4,0
389,192,4,0
1467,192,4,0
389,193,4,0
3049,193,5,0
185,194,5,0
799,194,5,0
1356,194,4,0
2433,194,3,0
3473,194,5,1
501,195,5,0
1447,195,4,0
1481,195,4,0
2383,195,5,0
2480,195,5,0
1989,196,5,0
692,197,4,0
1059,197,4,0
33,198,5,0
692,198,5,0
879,198,4,0
1029,198,5,0
1361,198,5,0
2402,198,4,0
3051,198,2,0
855,199,2,0
1896,199,5,0
897,200,4,0
1167,200,5,0
1303,200,5,0
2475,200,5,0
3082,200,4,0
1568,201,4,0
1896,201,4,0
2480,201,3,0
2727,201,5,0
2831,201,5,0
2912,201,5,0
1553,202,5,0
1686,203,5,0
690,204,3,0
1334,205,5,0
456,206,5,0
1084,206,3,0
1304,206,5,0
715,207,4,0
1814,207,4,0
2977,207,3,0
2997,207,5,0
2624,208,5,0
3049,208,4,0
2680,209,3,0
781,210,4,0
1440,210,4,0
2859,210,4,0
781,211,2,0
598,212,5,0
2196,212,5,0
2474,212,5,0
321,213,3,0
3830,213,5,1
2367,214,5,0
244,215,4,0
1278,215,4,0
1279,215,4,0
1440,215,5,0
1700,215,3,0
3082,215,4,0
57,216,5,0
244,216,5,0
343,216,5,0
403,216,1,0
656,216,3,0
689,216,4,0
791,216,3,0
1199,216,4,0
1327,216,5,0
1374,216,4,0
1379,216,5,0
1495,216,4,0
1498,216,4,0
1759,216,5,0
1820,216,4,0
1876,216,1,0
1953,216,4,0
2029,216,5,0
2080,216,5,0
2160,216,4,0
2318,216,3,0
2350,216,4,0
2357,216,5,0
2366,216,2,0
2445,216,5,0
2477,216,5,0
2719,216,2,0
2832,216,5,0
2888,216,2,0
3011,216,4,0
3082,216,2,0
3082,216,2,0
2837,217,3,0
131,218,4,0
250,218,4,0
414,218,3,0
491,218,5,0
1447,218,3,0
1929,218,3,0
2080,219,4,0
2135,219,3,0
2238,219,3,0
131,220,2,0
838,220,5,0
925,220,5,0
1144,220,4,0
1379,220,5,0
1761,220,5,0
1929,220,4,0
16,221,5,0
63,221,5,0
1144,221,4,0
1755,221,5,0
2995,221,5,0
1077,222,4,0
1098,222,5,0
2211,223,4,0
56,224,4,0
386,224,5,0
412,224,3,0
726,224,4,0
1067,224,4,0
1232,224,5,0
2318,224,4,0
2638,224,5,0
2719,224,5,0
2725,224,5,0
1077,225,5,0
371,226,5,0
1499,227,5,0
481,228,4,0
1819,229,4,0
42,230,5,0
131,230,5,0
414,230,4,0
1533,230,5,0
1761,230,5,0
1827,230,3,0
2318,230,4,0
2825,230,5,0
2135,231,3,0
2638,231,4,0
9,232,5,0
168,232,4,0
1087,232,4,0
2256,232,5,0
2357,232,5,0
2603,232,5,0
2774,232,5,0
2988,232,4,0
3053,232,4,0
1077,233,3,0
1171,233,3,0
1686,233,5,0
2995,233,5,0
131,234,5,0
1278,234,4,0
1279,234,4,0
1761,234,5,0
1827,234,5,0
1896,234,5,0
1929,234,3,0
2217,234,4,0
2638,234,5,0
2675,234,4,0
2825,234,5,0
3011,234,5,0
371,235,4,0
621,235,4,0
1422,235,5,0
1686,235,5,0
2638,235,5,0
2995,235,5,0
1077,236,3,0
1987,236,5,0
2719,236,3,0
42,237,5,0
244,237,5,0
1278,237,4,0
1408,237,5,0
1467,237,4,0
1533,237,5,0
1664,237,5,0
1686,237,5,0
1759,237,5,0
2318,237,4,0
2638,237,5,0
1422,238,5,0
16,239,5,0
63,239,4,0
1077,239,4,0
1171,239,3,0
1440,239,4,0
1812,239,5,0
2995,239,5,0
1077,240,5,0
131,241,5,0
190,241,4,0
421,241,5,0
621,241,5,0
1086,241,4,0
1295,241,4,0
1827,241,5,0
1955,241,4,0
2403,241,4,0
2638,241,4,0
2825,241,5,0
3053,241,5,0
1077,242,3,0
1881,243,4,0
2256,243,4,0
812,244,5,0
1077,244,4,0
1098,244,4,0
1374,244,4,0
1819,244,5,0
1987,244,5,0
2318,244,4,0
2690,244,4,0
2699,244,5,0
168,245,3,0
1087,245,3,0
1686,245,5,0
2917,245,3,0
604,246,5,0
1077,246,5,0
1087,246,3,0
1595,246,4,0
1759,246,3,0
2029,246,5,0
2318,246,2,0
2638,246,5,0
2706,246,5,0
2888,246,4,0
2995,246,5,0
56,247,4,0
386,247,5,0
621,247,5,0
1010,247,3,0
1733,247,5,0
2638,247,5,0
1498,248,5,0
56,249,3,0
244,249,4,0
1278,249,5,0
1379,249,5,0
2638,249,5,0
720,250,4,0
761,250,3,0
1029,250,4,0
1059,250,5,0
1379,250,5,0
1401,250,5,0
2483,250,4,0
2616,250,3,0
2788,250,5,0
2796,250,5,0
2851,250,3,0
3030,250,5,0
3074,250,4,0
1000,251,5,0
3048,251,5,0
3053,251,5,0
56,252,4,0
967,252,5,0
1077,252,5,0
1595,252,5,0
1987,252,5,0
2719,252,5,0
190,253,4,0
720,253,3,0
1533,253,4,0
2421,253,4,0
693,254,4,0
371,255,5,0
473,255,5,0
1881,255,4,0
2135,256,3,0
3057,257,5,0
761,258,4,0
1440,259,5,0
552,260,5,0
1499,261,5,0
2367,261,4,0
2029,262,4,0
2367,262,4,0
1493,263,4,0
3057,264,5,0
1499,265,1,0
3057,265,1,0
190,266,5,0
1449,267,3,0
2077,267,5,0
726,268,5,0
1916,268,5,0
2763,269,2,0
761,270,3,0
1678,271,2,0
412,272,5,0
445,272,5,0
1018,272,5,0
2000,272,5,0
2048,272,4,0
2381,272,5,0
2398,272,5,0
2969,272,5,0
2981,272,4,0
987,273,4,0
3,274,5,0
328,274,5,0
339,274,5,0
898,274,5,0
2248,274,5,0
898,275,4,0
1171,275,5,0
649,276,4,0
698,276,5,0
761,276,5,0
2680,276,3,0
2749,277,3,0
1058,278,4,0
484,279,5,0
2916,279,4,0
680,280,3,0
989,280,5,0
2926,280,5,0
623,281,4,0
227,282,3,0
623,282,5,0
1132,282,5,0
1213,282,4,0
1885,282,5,0
2264,282,4,0
1885,283,3,0
227,284,4,0
871,284,3,0
1885,284,4,0
239,285,5,0
239,286,5,0
3005,287,4,0
3005,288,4,0
3005,289,3,0
165,290,3,0
227,290,5,0
239,290,5,0
623,290,4,0
693,290,4,0
781,290,5,0
820,290,3,0
1132,290,5,0
1213,290,3,0
1814,290,4,0
1885,290,1,0
1885,290,3,0
1885,290,1,0
1885,290,1,0
16,291,5,0
459,292,5,0
950,292,5,0
1671,292,3,0
2046,292,3,0
2117,292,4,0
2219,292,4,0
193,293,3,0
62,294,3,0
2303,294,4,0
497,295,2,0
1014,296,2,0
1344,296,2,0
2593,296,4,0
1566,297,4,0
585,298,5,0
1321,298,4,0
2135,298,1,0
3013,298,3,0
6,299,4,0
339,299,4,0
727,299,5,0
859,299,2,0
935,299,4,0
1329,299,5,0
1449,299,3,0
1460,299,5,0
1481,299,4,0
1513,299,3,0
1621,299,5,0
1623,299,4,0
1887,299,5,0
1930,299,5,0
2118,299,3,0
2137,299,5,0
2204,299,5,0
2268,299,5,0
2377,299,4,0
2402,299,2,0
2404,299,3,0
2545,299,5,0
2593,299,4,0
2638,299,3,0
2651,299,3,0
2660,299,4,0
2836,299,5,0
2847,299,3,0
2851,299,3,0
2956,299,4,0
341,300,3,0
1638,300,3,0
2878,300,4,0
3057,300,5,0
1337,301,3,0
303,302,1,0
423,302,4,0
451,302,5,0
501,302,4,0
524,302,4,0
659,302,3,0
671,302,4,0
1129,302,4,0
1579,302,5,0
1745,302,3,0
1803,302,5,0
2005,302,3,0
2378,302,4,0
2473,302,4,0
2655,302,5,0
2917,302,5,0
2970,302,4,0
3074,302,5,0
1531,303,3,0
2678,303,3,0
1156,304,3,0
4558,305,5,1
448,306,3,0
2718,306,4,0
540,307,4,0
2584,308,2,0
2847,309,3,0
935,310,2,0
619,311,4,0
336,312,5,0
10,313,3,0
619,313,3,0
726,313,4,0
1247,313,4,0
2080,313,3,0
2374,313,2,0
2557,313,5,0
2676,313,4,0
186,314,3,0
258,314,3,0
391,314,2,0
595,314,3,0
764,314,5,0
1400,314,5,0
1571,314,4,0
1879,314,5,0
1953,314,5,0
2049,314,2,0
2184,314,3,0
2912,314,2,0
2956,314,3,0
128,315,3,0
368,315,5,0
448,315,4,0
543,315,4,0
637,315,2,0
735,315,3,0
765,315,5,0
978,315,4,0
980,315,3,0
1083,315,4,0
1339,315,5,0
1363,315,4,0
1641,315,4,0
1713,315,3,0
1829,315,4,0
1908,315,4,0
1933,315,3,0
2059,315,5,0
2085,315,4,0
2194,315,4,0
2232,315,4,0
2259,315,4,0
2273,315,3,0
2298,315,3,0
2327,315,3,0
2487,315,4,0
2518,315,4,0
2592,315,2,0
2610,315,5,0
2616,315,4,0
2679,315,1,0
2716,315,3,0
2718,315,3,0
2830,315,1,0
2910,315,4,0
3013,315,4,0
57,316,5,0
591,316,5,0
605,316,5,0
1406,316,3,0
2362,316,2,0
2378,316,3,0
3106,316,5,0
8,317,3,0
421,317,5,0
1007,317,5,0
1289,317,4,0
1953,317,5,0
2027,317,3,0
2912,317,5,0
23,318,5,0
71,318,5,0
84,318,4,0
234,318,4,0
306,318,4,0
321,318,2,0
339,318,3,0
407,318,4,0
421,318,4,0
605,318,3,0
813,318,5,0
875,318,4,0
923,318,1,0
1017,318,4,0
1143,318,5,0
1185,318,5,0
1295,318,4,0
1473,318,5,0
1637,318,3,0
1713,318,4,0
1737,318,4,0
1922,318,2,0
2010,318,2,0
2029,318,5,0
2134,318,3,0
2180,318,5,0
2256,318,4,0
2274,318,5,0
2298,318,3,0
2299,318,5,0
2400,318,4,0
2515,318,5,0
2655,318,5,0
2676,318,5,0
2679,318,5,0
2743,318,3,0
2800,318,5,0
2851,318,4,0
2956,318,4,0
3057,318,3,0
151,319,2,0
2679,320,4,0
2718,320,4,0
761,321,4,0
914,321,3,0
2868,322,4,0
1957,323,3,0
2868,323,5,0
2868,324,4,0
805,325,2,0
2299,325,4,0
3046,325,3,0
321,326,2,0
1957,326,5,0
19,327,5,0
216,327,5,0
298,327,4,0
328,327,4,0
379,327,4,0
398,327,4,0
447,327,5,0
637,327,4,0
694,327,4,0
713,327,5,0
855,327,5,0
1151,327,4,0
1246,327,5,0
1276,327,5,0
1295,327,4,0
1389,327,3,0
1513,327,4,0
1536,327,5,0
1747,327,4,0
1801,327,4,0
2212,327,4,0
2242,327,5,0
2389,327,4,0
2654,327,5,0
2702,327,5,0
8,328,5,0
19,328,5,0
216,328,5,0
358,328,5,0
411,328,4,0
529,328,5,0
764,328,2,0
867,328,5,0
897,328,5,0
953,328,4,0
1019,328,5,0
1151,328,4,0
1347,328,5,0
1536,328,3,0
1612,328,2,0
1695,328,3,0
1794,328,5,0
1815,328,4,0
1984,328,5,0
2002,328,4,0
2119,328,3,0
2169,328,3,0
2222,328,4,0
2278,328,4,0
2592,328,4,0
2703,328,3,0
2746,328,4,0
2819,328,4,0
3104,328,4,0
687,329,5,0
1467,329,4,0
1651,329,5,0
1999,329,5,0
2431,329,5,0
2596,329,5,0
23,330,5,0
411,330,4,0
543,330,4,0
809,330,3,0
850,330,5,0
1029,330,4,0
1426,330,3,0
1488,330,4,0
1695,330,4,0
2278,330,4,0
2398,330,4,0
2431,330,4,0
2511,330,3,0
2614,330,5,0
2887,330,4,0
794,331,3,0
837,331,3,0
850,331,4,0
1531,331,4,0
1737,331,4,0
2616,331,3,0
2847,331,5,0
76,332,5,0
230,332,4,0
321,332,3,0
883,332,4,0
1120,332,5,0
1289,332,5,0
1295,332,4,0
1603,332,5,0
1640,332,5,0
1697,332,4,0
1737,332,5,0
1980,332,5,0
2450,332,5,0
10,333,3,0
118,333,4,0
234,333,5,0
255,333,3,0
299,333,4,0
336,333,5,0
408,333,4,0
529,333,4,0
540,333,5,0
555,333,5,0
866,333,4,0
1034,333,5,0
1426,333,5,0
1567,333,5,0
1622,333,4,0
1836,333,4,0
1888,333,5,0
1908,333,5,0
1950,333,4,0
1957,333,5,0
2002,333,5,0
2194,333,3,0
2212,333,4,0
2217,333,5,0
2222,333,4,0
2347,333,5,0
2362,333,4,0
2377,333,5,0
2570,333,5,0
2607,333,5,0
2698,333,3,0
2743,333,5,0
2910,333,5,0
2917,333,5,0
2939,333,5,0
2950,333,5,0
2964,333,3,0
2966,333,4,0
3039,333,4,0
3060,333,5,0
3719,333,5,1
3830,333,5,1
44,334,3,0
51,334,4,0
152,334,4,0
162,334,3,0
173,334,4,0
206,334,4,0
210,334,3,0
301,334,5,0
385,334,3,0
397,334,4,0
415,334,5,0
423,334,4,0
501,334,4,0
529,334,3,0
540,334,3,0
596,334,3,0
605,334,3,0
637,334,3,0
669,334,4,0
684,334,4,0
735,334,4,0
737,334,4,0
765,334,4,0
793,334,4,0
798,334,5,0
805,334,1,0
827,334,3,0
837,334,4,0
951,334,4,0
989,334,4,0
1014,334,4,0
1017,334,4,0
1024,334,3,0
1083,334,4,0
1114,334,4,0
1143,334,5,0
1229,334,5,0
1230,334,5,0
1310,334,5,0
1332,334,4,0
1353,334,4,0
1361,334,5,0
1401,334,4,0
1402,334,4,0
1430,334,5,0
1431,334,5,0
1452,334,4,0
1483,334,5,0
1509,334,5,0
1513,334,2,0
1543,334,5,0
1555,334,4,0
1561,334,4,0
1567,334,5,0
1717,334,5,0
1815,334,4,0
1821,334,5,0
1829,334,5,0
1836,334,2,0
1850,334,3,0
1949,334,4,0
1957,334,5,0
1982,334,4,0
2003,334,5,0
2007,334,3,0
2059,334,5,0
2062,334,4,0
2155,334,4,0
2170,334,3,0
2204,334,5,0
2212,334,4,0
2223,334,4,0
2242,334,5,0
2259,334,4,0
2273,334,4,0
2274,334,4,0
2284,334,5,0
2292,334,4,0
2297,334,4,0
2299,334,4,0
2321,334,5,0
2345,334,4,0
2378,334,5,0
2383,334,5,0
2402,334,4,0
2475,334,5,0
2485,334,4,0
2513,334,5,0
2515,334,5,0
2535,334,5,0
